InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Stock,Revenue,NetProfit,TotalSales,NetSales,DiscountAmount,TotalPrice,Year,Month,CustomerSegment,Margin,DaysSince,LossFlag
115096,SKU_1766,Blue Pen,41,2024-04-16 23:00:00,83.96,23258.0,Portugal,0.32,Paypall,14.26,Stationery,Online,Not Returned,FedEx,Rome,High,1766,2340.8,2326.5,3442.4,2340.8,1101.6,2355.1,2024,Apr,Platinum,99.4,618,NO
115106,SKU_1910,Notebook,38,2025-06-20 00:00:00,95.46,91502.0,Italy,0.46,Bank Transfer,22.22,Stationery,Online,Not Returned,UPS,Paris,Low,1910,1958.8,1936.6,3627.5,1958.8,1668.6,1981.1,2025,Jun,Platinum,98.9,189,NO
115115,SKU_1338,Wireless Mouse,38,2022-03-24 18:00:00,9.24,,Germany,0.09,Credit Card,9.51,Electronics,In-store,Not Returned,Royal Mail,London,High,1338,319.5,310.0,351.1,319.5,31.6,329.0,2022,Mar,Bronze,97.0,1373,NO
115116,SKU_1349,Blue Pen,18,2020-12-22 21:00:00,38.62,11562.0,Australia,0.19,Paypall,7.65,Stationery,In-store,Not Returned,FedEx,Amsterdam,Medium,1349,563.1,555.4,695.2,563.1,132.1,570.7,2020,Dec,Silver,98.6,1829,NO
115141,SKU_1783,White Mug,43,2021-09-24 07:00:00,52.83,63519.0,Germany,0.3,Bank Transfer,13.15,Home & Kitchen,In-store,Not Returned,FedEx,London,Medium,1783,1590.2,1577.0,2271.7,1590.2,681.5,1603.3,2021,Sep,Platinum,99.2,1554,NO
115171,SKU_1878,Headphones,28,2024-08-25 23:00:00,54.2,70698.0,France,0.41,Credit Card,26.91,Electronics,Online,Not Returned,UPS,Rome,Low,1878,895.4,868.5,1517.6,895.4,622.2,922.3,2024,Aug,Gold,97.0,487,NO
115213,SKU_1302,White Mug,48,2023-01-04 10:00:00,96.49,97572.0,Spain,0.25,Credit Card,5.37,Home & Kitchen,Online,Not Returned,FedEx,London,Medium,1302,3473.6,3468.3,4631.5,3473.6,1157.9,3479.0,2023,Jan,Platinum,99.8,1087,NO
115213,SKU_1011,Desk Lamp,14,2023-08-05 03:00:00,74.26,69528.0,Belgium,0.03,Bank Transfer,18.93,Furniture,Online,Returned,DHL,London,Low,1011,1008.5,989.5,1039.6,1008.5,31.2,1027.4,2023,Aug,Gold,98.1,874,NO
115216,SKU_1705,USB Cable,3,2020-10-18 08:00:00,62.94,76961.0,Germany,0.11,Credit Card,6.78,Electronics,Online,Not Returned,UPS,Paris,Low,1705,168.0,161.3,188.8,168.0,20.8,174.8,2020,Oct,Bronze,96.0,1895,NO
115251,SKU_1300,Wireless Mouse,42,2024-04-03 17:00:00,15.82,32927.0,Belgium,0.23,Credit Card,14.66,Electronics,Online,Not Returned,Royal Mail,Rome,Low,1300,511.6,497.0,664.4,511.6,152.8,526.3,2024,Apr,Silver,97.1,632,NO
115305,SKU_1728,White Mug,44,2022-02-23 00:00:00,91.57,91832.0,Sweden,0.07,Bank Transfer,11.01,Home & Kitchen,In-store,Not Returned,FedEx,London,Low,1728,3747.0,3736.0,4029.1,3747.0,282.0,3758.1,2022,Feb,Platinum,99.7,1402,NO
115316,SKU_1024,USB Cable,39,2023-11-18 04:00:00,8.49,59542.0,Germany,0.5,Bank Transfer,23.24,Electronics,In-store,Not Returned,FedEx,Amsterdam,High,1024,165.6,142.3,331.1,165.6,165.6,188.8,2023,Nov,Bronze,86.0,769,NO
115329,SKU_1399,Headphones,19,2022-03-28 20:00:00,83.8,83716.0,Netherlands,0.38,Paypall,8.43,Electronics,Online,Not Returned,Royal Mail,Rome,High,1399,987.2,978.7,1592.2,987.2,605.0,995.6,2022,Mar,Gold,99.1,1369,NO
115362,SKU_1594,USB Cable,25,2023-04-27 14:00:00,9.81,,Belgium,0.37,Credit Card,22.33,Electronics,In-store,Not Returned,FedEx,Amsterdam,High,1594,154.5,132.2,245.2,154.5,90.7,176.8,2023,Apr,Bronze,85.5,974,NO
115376,SKU_1240,USB Cable,19,2022-02-05 05:00:00,80.95,49926.0,United States,0.4,Bank Transfer,19.16,Electronics,Online,Returned,DHL,Amsterdam,Medium,1240,922.8,903.7,1538.0,922.8,615.2,942.0,2022,Feb,Gold,97.9,1420,NO
115376,SKU_1914,Office Chair,1,2022-09-12 07:00:00,44.16,76890.0,Norway,0.39,Credit Card,23.81,Furniture,In-store,Not Returned,UPS,Amsterdam,High,1914,26.9,3.1,44.2,26.9,17.2,50.7,2022,Sep,Bronze,11.6,1201,NO
115385,SKU_1770,Desk Lamp,18,2021-03-12 10:00:00,62.43,,France,0.07,Paypall,9.41,Furniture,Online,Not Returned,UPS,London,Medium,1770,1045.1,1035.7,1123.7,1045.1,78.7,1054.5,2021,Mar,Gold,99.1,1750,NO
115430,SKU_1374,Backpack,21,2023-06-09 12:00:00,24.76,82568.0,Sweden,0.22,Bank Transfer,5.07,Accessories,Online,Not Returned,Royal Mail,London,High,1374,405.6,400.5,520.0,405.6,114.4,410.6,2023,Jun,Silver,98.7,931,NO
115434,SKU_1022,White Mug,21,2020-06-19 09:00:00,33.65,78603.0,Sweden,0.06,Bank Transfer,23.46,Home & Kitchen,In-store,Not Returned,FedEx,Paris,Low,1022,664.3,640.8,706.6,664.3,42.4,687.7,2020,Jun,Silver,96.5,2016,NO
115438,SKU_1469,Wall Clock,2,2024-02-02 12:00:00,8.65,68735.0,France,0.43,Bank Transfer,19.8,Home Decor,In-store,Returned,DHL,Paris,High,1469,9.9,-9.9,17.3,9.9,7.4,29.7,2024,Feb,Bronze,-100.8,693,YES
115451,SKU_1635,Wall Clock,25,2024-07-16 15:00:00,18.3,73226.0,Sweden,0.23,Credit Card,23.66,Home Decor,In-store,Not Returned,DHL,Paris,High,1635,352.3,328.6,457.5,352.3,105.2,375.9,2024,Jul,Silver,93.3,528,NO
115451,SKU_1660,Office Chair,21,2025-09-04 11:00:00,24.56,40486.0,Germany,0.28,Credit Card,21.59,Furniture,In-store,Not Returned,FedEx,London,High,1660,371.3,349.8,515.8,371.3,144.4,392.9,2025,Sep,Silver,94.2,113,NO
115473,SKU_1715,White Mug,17,2025-03-18 19:00:00,45.32,43687.0,Belgium,0.17,Bank Transfer,5.23,Home & Kitchen,Online,Not Returned,Royal Mail,Paris,Medium,1715,639.5,634.2,770.4,639.5,131.0,644.7,2025,Mar,Silver,99.2,283,NO
115522,SKU_1861,Wall Clock,27,2021-07-19 13:00:00,73.06,62411.0,Norway,0.09,Bank Transfer,23.9,Home Decor,In-store,Not Returned,FedEx,Amsterdam,Medium,1861,1795.1,1771.2,1972.6,1795.1,177.5,1819.0,2021,Jul,Gold,98.7,1621,NO
115523,SKU_1538,Blue Pen,9,2025-08-11 13:00:00,57.53,84017.0,France,0.06,Paypall,18.92,Stationery,In-store,Not Returned,Royal Mail,Berlin,Medium,1538,486.7,467.8,517.8,486.7,31.1,505.6,2025,Aug,Silver,96.1,137,NO
115534,SKU_1324,USB Cable,41,2020-08-20 04:00:00,22.32,,United States,0.44,Credit Card,26.06,Electronics,In-store,Not Returned,UPS,,Medium,1324,512.5,486.4,915.1,512.5,402.7,538.5,2020,Aug,Silver,94.9,1954,NO
115565,SKU_1454,Desk Lamp,13,2023-04-02 17:00:00,80.43,36258.0,Italy,0.29,Credit Card,28.89,Furniture,In-store,Not Returned,Royal Mail,Paris,Medium,1454,742.4,713.5,1045.6,742.4,303.2,771.3,2023,Apr,Gold,96.1,999,NO
115568,SKU_1006,Desk Lamp,40,2025-04-30 21:00:00,9.16,86759.0,Netherlands,0.04,Bank Transfer,22.38,Furniture,In-store,Not Returned,Royal Mail,London,Low,1006,351.7,329.4,366.4,351.7,14.7,374.1,2025,Apr,Bronze,93.6,239,NO
115573,SKU_1443,T-shirt,35,2024-05-27 14:00:00,5.63,68279.0,Australia,0.04,Credit Card,25.0,Apparel,Online,Not Returned,FedEx,Paris,Low,1443,189.2,164.2,197.0,189.2,7.9,214.2,2024,May,Bronze,86.8,578,NO
115588,SKU_1517,White Mug,5,2021-06-30 19:00:00,35.58,84388.0,Germany,0.13,Paypall,13.33,Home & Kitchen,Online,Not Returned,UPS,Amsterdam,High,1517,154.8,141.4,177.9,154.8,23.1,168.1,2021,Jun,Bronze,91.4,1640,NO
115628,SKU_1143,White Mug,44,2023-01-06 22:00:00,95.06,41992.0,Belgium,0.33,Paypall,14.44,Home & Kitchen,In-store,Not Returned,Royal Mail,Amsterdam,Medium,1143,2802.4,2787.9,4182.6,2802.4,1380.3,2816.8,2023,Jan,Platinum,99.5,1084,NO
115675,SKU_1260,Headphones,12,2022-02-11 18:00:00,99.9,28553.0,Belgium,0.06,Paypall,19.46,Electronics,In-store,Not Returned,UPS,London,High,1260,1126.9,1107.4,1198.8,1126.9,71.9,1146.3,2022,Feb,Gold,98.3,1414,NO
115708,SKU_1943,USB Cable,39,2020-01-12 23:00:00,8.17,16586.0,United Kingdom,0.46,Bank Transfer,7.32,Electronics,In-store,Not Returned,UPS,London,High,1943,172.1,164.7,318.6,172.1,146.6,179.4,2020,Jan,Bronze,95.7,2174,NO
115733,SKU_1963,Wireless Mouse,49,2021-02-19 21:00:00,50.27,71943.0,United States,0.01,Paypall,24.88,Electronics,Online,Returned,DHL,Paris,High,1963,2438.6,2413.7,2463.2,2438.6,24.6,2463.5,2021,Feb,Platinum,99.0,1770,NO
115740,SKU_1530,Office Chair,34,2023-08-06 22:00:00,36.5,74634.0,France,0.06,Credit Card,18.94,Furniture,Online,Not Returned,DHL,Amsterdam,Medium,1530,1166.5,1147.6,1241.0,1166.5,74.5,1185.5,2023,Aug,Gold,98.4,872,NO
115791,SKU_1616,USB Cable,7,2021-02-28 08:00:00,57.77,19603.0,Italy,0.32,Credit Card,23.22,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium,1616,275.0,251.8,404.4,275.0,129.4,298.2,2021,Feb,Silver,91.6,1762,NO
115791,SKU_1456,T-shirt,20,2022-03-28 21:00:00,13.89,73499.0,Australia,0.31,Paypall,20.11,Apparel,In-store,Not Returned,Royal Mail,London,High,1456,191.7,171.6,277.8,191.7,86.1,211.8,2022,Mar,Bronze,89.5,1368,NO
115793,SKU_1772,Desk Lamp,9,2022-12-23 21:00:00,44.72,32598.0,Belgium,0.48,Paypall,6.67,Furniture,In-store,Not Returned,Royal Mail,Rome,High,1772,209.3,202.6,402.5,209.3,193.2,216.0,2022,Dec,Silver,96.8,1098,NO
115828,SKU_1282,Notebook,1,2025-07-26 14:00:00,64.54,30720.0,Portugal,0.31,Paypall,27.05,Stationery,Online,Not Returned,UPS,Amsterdam,Medium,1282,44.5,17.5,64.5,44.5,20.0,71.6,2025,Jul,Bronze,39.3,153,NO
115852,SKU_1958,Wireless Mouse,12,2022-10-24 19:00:00,97.55,51413.0,Portugal,0.04,Credit Card,8.98,Electronics,Online,Not Returned,DHL,Paris,High,1958,1123.8,1114.8,1170.6,1123.8,46.8,1132.8,2022,Oct,Gold,99.2,1159,NO
115861,SKU_1054,Blue Pen,42,2021-11-17 14:00:00,48.98,10055.0,United States,0.05,Credit Card,24.88,Stationery,In-store,Not Returned,Royal Mail,Berlin,High,1054,1954.3,1929.4,2057.2,1954.3,102.9,1979.2,2021,Nov,Platinum,98.7,1500,NO
115896,SKU_1039,Backpack,37,2020-12-21 07:00:00,43.5,65359.0,Belgium,0.0,Credit Card,27.72,Accessories,Online,Not Returned,DHL,Berlin,High,1039,1609.5,1581.8,1609.5,1609.5,0.0,1637.2,2020,Dec,Gold,98.3,1831,NO
115903,SKU_1242,Headphones,2,2025-06-19 16:00:00,21.83,99708.0,Norway,0.11,Credit Card,28.26,Electronics,Online,Not Returned,FedEx,Paris,Medium,1242,38.9,10.6,43.7,38.9,4.8,67.1,2025,Jun,Bronze,27.3,190,NO
115909,SKU_1310,Wall Clock,6,2021-10-24 16:00:00,99.3,48673.0,Netherlands,0.19,Paypall,27.64,Home Decor,Online,Not Returned,UPS,London,Low,1310,482.6,455.0,595.8,482.6,113.2,510.2,2021,Oct,Silver,94.3,1524,NO
115930,SKU_1323,T-shirt,15,2024-05-20 23:00:00,71.38,62084.0,United States,0.1,Paypall,8.94,Apparel,In-store,Returned,DHL,Paris,High,1323,963.6,954.7,1070.7,963.6,107.1,972.6,2024,May,Gold,99.1,584,NO
115958,SKU_1682,Desk Lamp,42,2024-01-11 15:00:00,45.72,74658.0,Australia,0.23,Bank Transfer,22.19,Furniture,Online,Not Returned,Royal Mail,Berlin,High,1682,1478.6,1456.4,1920.2,1478.6,441.7,1500.8,2024,Jan,Gold,98.5,715,NO
116010,SKU_1425,T-shirt,32,2023-11-20 01:00:00,96.81,54413.0,Spain,0.29,Credit Card,17.54,Apparel,In-store,Not Returned,UPS,Rome,Low,1425,2199.5,2182.0,3097.9,2199.5,898.4,2217.1,2023,Nov,Platinum,99.2,767,NO
116029,SKU_1318,White Mug,14,2020-05-17 10:00:00,89.66,48228.0,Spain,0.2,Paypall,14.99,Home & Kitchen,Online,Not Returned,FedEx,Rome,Medium,1318,1004.2,989.2,1255.2,1004.2,251.0,1019.2,2020,May,Gold,98.5,2049,NO
116029,SKU_1232,Headphones,40,2023-11-16 22:00:00,45.0,62063.0,Netherlands,0.46,Bank Transfer,17.18,Electronics,In-store,Not Returned,UPS,Paris,Low,1232,972.0,954.8,1800.0,972.0,828.0,989.2,2023,Nov,Gold,98.2,770,NO
116036,SKU_1222,Notebook,45,2024-12-13 19:00:00,58.5,57737.0,Spain,0.19,Paypall,10.16,Stationery,In-store,Not Returned,Royal Mail,Paris,Low,1222,2132.3,2122.2,2632.5,2132.3,500.2,2142.5,2024,Dec,Platinum,99.5,378,NO
116040,SKU_1627,Headphones,9,2022-01-15 14:00:00,14.11,39072.0,Netherlands,0.22,Credit Card,21.6,Electronics,Online,Not Returned,UPS,Amsterdam,High,1627,99.1,77.5,127.0,99.1,27.9,120.7,2022,Jan,Bronze,78.2,1441,NO
116049,SKU_1754,Wireless Mouse,31,2025-04-17 06:00:00,70.25,18166.0,Belgium,0.36,Credit Card,11.89,Electronics,In-store,Not Returned,UPS,Amsterdam,High,1754,1393.8,1381.9,2177.8,1393.8,784.0,1405.6,2025,Apr,Platinum,99.1,253,NO
116057,SKU_1741,Wireless Mouse,5,2022-07-31 08:00:00,22.96,31395.0,United Kingdom,0.19,Bank Transfer,23.97,Electronics,Online,Not Returned,FedEx,Paris,Low,1741,93.0,69.0,114.8,93.0,21.8,117.0,2022,Jul,Bronze,74.2,1244,NO
116061,SKU_1360,Desk Lamp,24,2020-09-20 03:00:00,7.32,15775.0,United States,0.32,Paypall,26.12,Furniture,Online,Not Returned,Royal Mail,Paris,Low,1360,119.5,93.3,175.7,119.5,56.2,145.6,2020,Sep,Bronze,78.1,1923,NO
116065,SKU_1861,Wall Clock,37,2021-09-22 05:00:00,77.18,18025.0,United States,0.44,Bank Transfer,12.96,Home Decor,In-store,Returned,FedEx,London,Medium,1861,1599.2,1586.2,2855.7,1599.2,1256.5,1612.1,2021,Sep,Platinum,99.2,1556,NO
116077,SKU_1989,White Mug,8,2025-01-29 06:00:00,38.45,87568.0,Italy,0.32,Paypall,10.25,Home & Kitchen,In-store,Not Returned,Royal Mail,Paris,Low,1989,209.2,198.9,307.6,209.2,98.4,219.4,2025,Jan,Bronze,95.1,331,NO
116105,SKU_1345,Notebook,40,2021-06-01 13:00:00,15.09,58460.0,Belgium,0.24,Bank Transfer,22.59,Stationery,Online,Not Returned,FedEx,Berlin,High,1345,458.7,436.1,603.6,458.7,144.9,481.3,2021,Jun,Silver,95.1,1669,NO
116116,SKU_1651,White Mug,13,2021-08-19 11:00:00,4.62,70894.0,United States,0.08,Credit Card,19.09,Home & Kitchen,Online,Not Returned,FedEx,London,Low,1651,55.3,36.2,60.1,55.3,4.8,74.3,2021,Aug,Bronze,65.5,1590,NO
116119,SKU_1510,White Mug,23,2024-05-12 17:00:00,12.01,93438.0,United Kingdom,0.39,Bank Transfer,28.65,Home & Kitchen,In-store,Not Returned,DHL,Amsterdam,Medium,1510,168.5,139.9,276.2,168.5,107.7,197.2,2024,May,Bronze,83.0,593,NO
116134,SKU_1730,White Mug,22,2025-02-07 20:00:00,95.52,58240.0,United States,0.49,Credit Card,28.23,Home & Kitchen,Online,Not Returned,FedEx,Paris,Low,1730,1071.7,1043.5,2101.4,1071.7,1029.7,1100.0,2025,Feb,Platinum,97.4,322,NO
116138,SKU_1797,Office Chair,34,2021-03-14 05:00:00,8.63,18383.0,United Kingdom,0.41,Credit Card,22.93,Furniture,In-store,Not Returned,Royal Mail,Rome,High,1797,173.1,150.2,293.4,173.1,120.3,196.0,2021,Mar,Bronze,86.8,1748,NO
116167,SKU_1784,Office Chair,23,2022-04-12 11:00:00,33.75,,United Kingdom,0.06,Paypall,7.34,Furniture,Online,Not Returned,FedEx,Paris,Medium,1784,729.7,722.3,776.2,729.7,46.6,737.0,2022,Apr,Silver,99.0,1354,NO
116205,SKU_1799,USB Cable,4,2025-08-30 16:00:00,52.6,39800.0,Belgium,0.35,Credit Card,11.21,Electronics,In-store,Not Returned,UPS,Amsterdam,Low,1799,136.8,125.6,210.4,136.8,73.6,148.0,2025,Aug,Bronze,91.8,118,NO
116211,SKU_1940,Backpack,16,2023-05-14 06:00:00,73.38,68411.0,Netherlands,0.05,Credit Card,15.01,Accessories,In-store,Not Returned,DHL,Paris,Low,1940,1115.4,1100.4,1174.1,1115.4,58.7,1130.4,2023,May,Gold,98.7,957,NO
116220,SKU_1019,Wireless Mouse,41,2022-02-03 01:00:00,55.42,49144.0,Sweden,0.02,Paypall,26.49,Electronics,In-store,Not Returned,FedEx,Paris,Medium,1019,2226.8,2200.3,2272.2,2226.8,45.4,2253.3,2022,Feb,Platinum,98.8,1422,NO
116259,SKU_1447,Wireless Mouse,35,2021-09-30 05:00:00,77.95,50788.0,Spain,0.09,Paypall,21.64,Electronics,Online,Returned,FedEx,Amsterdam,Low,1447,2482.7,2461.1,2728.2,2482.7,245.5,2504.3,2021,Sep,Platinum,99.1,1548,NO
116263,SKU_1160,T-shirt,14,2023-01-29 02:00:00,89.38,25472.0,Norway,0.27,Paypall,9.49,Apparel,Online,Not Returned,DHL,London,Medium,1160,913.5,904.0,1251.3,913.5,337.9,923.0,2023,Jan,Gold,99.0,1062,NO
116279,SKU_1993,Headphones,13,2020-09-16 17:00:00,55.49,14747.0,Belgium,0.27,Credit Card,25.68,Electronics,In-store,Not Returned,UPS,Rome,High,1993,526.6,500.9,721.4,526.6,194.8,552.3,2020,Sep,Silver,95.1,1927,NO
116291,SKU_1702,Headphones,25,2023-06-01 22:00:00,22.1,37973.0,Norway,0.46,Credit Card,13.65,Electronics,Online,Returned,Royal Mail,Amsterdam,Low,1702,298.4,284.7,552.5,298.4,254.2,312.0,2023,Jun,Silver,95.4,938,NO
116292,SKU_1752,Office Chair,46,2021-10-07 01:00:00,45.03,99254.0,Germany,0.07,Credit Card,28.59,Furniture,In-store,Not Returned,DHL,London,High,1752,1926.4,1897.8,2071.4,1926.4,145.0,1955.0,2021,Oct,Platinum,98.5,1541,NO
116304,SKU_1282,Headphones,20,2021-05-09 06:00:00,97.15,95873.0,Spain,0.23,Credit Card,9.0,Electronics,In-store,Not Returned,DHL,Paris,Medium,1282,1496.1,1487.1,1943.0,1496.1,446.9,1505.1,2021,May,Gold,99.4,1692,NO
116328,SKU_1102,White Mug,42,2023-07-30 11:00:00,29.85,59169.0,United Kingdom,0.21,Credit Card,21.63,Home & Kitchen,Online,Not Returned,FedEx,London,Low,1102,990.4,968.8,1253.7,990.4,263.3,1012.1,2023,Jul,Gold,97.8,880,NO
116360,SKU_1308,Headphones,2,2024-12-12 01:00:00,61.21,91537.0,Germany,0.11,Bank Transfer,26.28,Electronics,In-store,Not Returned,UPS,Amsterdam,Medium,1308,109.0,82.7,122.4,109.0,13.5,135.2,2024,Dec,Bronze,75.9,379,NO
116365,SKU_1187,Notebook,46,2021-05-20 18:00:00,12.65,60344.0,Norway,0.09,Bank Transfer,15.88,Stationery,Online,Not Returned,Royal Mail,Rome,High,1187,529.5,513.6,581.9,529.5,52.4,545.4,2021,May,Silver,97.0,1681,NO
116375,SKU_1743,USB Cable,34,2022-01-19 10:00:00,44.4,56879.0,France,0.17,Bank Transfer,27.36,Electronics,In-store,Not Returned,FedEx,London,Medium,1743,1253.0,1225.6,1509.6,1253.0,256.6,1280.3,2022,Jan,Gold,97.8,1437,NO
116375,SKU_1491,Office Chair,14,2022-10-21 12:00:00,48.89,97168.0,United Kingdom,0.48,Bank Transfer,6.88,Furniture,In-store,Not Returned,Royal Mail,Paris,High,1491,355.9,349.0,684.5,355.9,328.5,362.8,2022,Oct,Silver,98.1,1162,NO
116385,SKU_1354,White Mug,31,2023-05-23 15:00:00,86.61,31712.0,Norway,0.18,Bank Transfer,12.6,Home & Kitchen,In-store,Not Returned,Royal Mail,Rome,Medium,1354,2201.6,2189.0,2684.9,2201.6,483.3,2214.2,2023,May,Platinum,99.4,948,NO
116468,SKU_1453,Backpack,44,2025-08-11 02:00:00,37.9,25517.0,United Kingdom,0.33,Credit Card,8.38,Accessories,In-store,Not Returned,DHL,Berlin,Medium,1453,1117.3,1108.9,1667.6,1117.3,550.3,1125.7,2025,Aug,Gold,99.2,137,NO
116471,SKU_1237,USB Cable,46,2023-08-22 04:00:00,98.81,24415.0,Netherlands,0.14,Bank Transfer,29.11,Electronics,In-store,Not Returned,FedEx,London,Low,1237,3908.9,3879.8,4545.3,3908.9,636.3,3938.0,2023,Aug,Platinum,99.3,857,NO
116473,SKU_1318,Wireless Mouse,22,2021-12-03 22:00:00,46.09,98292.0,Norway,0.01,Bank Transfer,19.62,Electronics,In-store,Not Returned,FedEx,Rome,Low,1318,1003.8,984.2,1014.0,1003.8,10.1,1023.5,2021,Dec,Silver,98.0,1483,NO
116488,SKU_1893,Backpack,16,2022-01-05 08:00:00,29.83,92118.0,Belgium,0.48,Paypall,5.15,Accessories,Online,Not Returned,UPS,Amsterdam,Low,1893,248.2,243.0,477.3,248.2,229.1,253.3,2022,Jan,Silver,97.9,1451,NO
116490,SKU_1524,White Mug,3,2022-04-09 17:00:00,12.8,35941.0,Italy,0.38,Bank Transfer,27.79,Home & Kitchen,In-store,Not Returned,DHL,London,Low,1524,23.8,-4.0,38.4,23.8,14.6,51.6,2022,Apr,Bronze,-16.7,1357,YES
116494,SKU_1801,Desk Lamp,20,2023-10-07 04:00:00,82.23,46452.0,Belgium,0.31,Bank Transfer,8.77,Furniture,In-store,Not Returned,Royal Mail,London,Low,1801,1134.8,1126.0,1644.6,1134.8,509.8,1143.5,2023,Oct,Gold,99.2,811,NO
116533,SKU_1847,Desk Lamp,12,2022-10-27 21:00:00,74.21,13097.0,Spain,0.08,Credit Card,18.43,Furniture,Online,Not Returned,DHL,Paris,High,1847,819.3,800.8,890.5,819.3,71.2,837.7,2022,Oct,Silver,97.8,1155,NO
116535,SKU_1706,T-shirt,24,2021-01-26 16:00:00,3.19,82830.0,Belgium,0.03,Credit Card,20.91,Apparel,In-store,Not Returned,DHL,Berlin,Low,1706,74.3,53.4,76.6,74.3,2.3,95.2,2021,Jan,Bronze,71.8,1795,NO
116550,SKU_1460,Blue Pen,9,2023-11-10 01:00:00,4.81,11039.0,Netherlands,0.17,Paypall,8.87,Stationery,In-store,Not Returned,DHL,Berlin,High,1460,35.9,27.1,43.3,35.9,7.4,44.8,2023,Nov,Bronze,75.3,777,NO
116552,SKU_1222,Notebook,49,2024-03-09 05:00:00,20.99,90452.0,Germany,0.47,Credit Card,14.04,Stationery,Online,Returned,FedEx,Amsterdam,High,1222,545.1,531.1,1028.5,545.1,483.4,559.2,2024,Mar,Silver,97.4,657,NO
116555,SKU_1185,Wireless Mouse,15,2020-11-06 04:00:00,69.0,65905.0,France,0.33,Bank Transfer,11.99,Electronics,Online,Not Returned,Royal Mail,Rome,High,1185,693.4,681.5,1035.0,693.4,341.6,705.4,2020,Nov,Gold,98.3,1876,NO
116560,SKU_1960,White Mug,41,2023-12-22 16:00:00,32.24,41423.0,Portugal,0.5,Credit Card,27.12,Home & Kitchen,Online,Not Returned,DHL,Amsterdam,High,1960,660.9,633.8,1321.8,660.9,660.9,688.0,2023,Dec,Gold,95.9,735,NO
116575,SKU_1360,Desk Lamp,42,2022-02-09 06:00:00,45.04,69794.0,United States,0.14,Bank Transfer,20.95,Furniture,In-store,Not Returned,DHL,London,Medium,1360,1626.8,1605.9,1891.7,1626.8,264.8,1647.8,2022,Feb,Gold,98.7,1416,NO
116583,SKU_1976,White Mug,28,2024-10-09 09:00:00,84.0,59011.0,Norway,0.42,Credit Card,16.57,Home & Kitchen,Online,Returned,Royal Mail,Rome,Low,1976,1364.2,1347.6,2352.0,1364.2,987.8,1380.7,2024,Oct,Platinum,98.8,443,NO
116642,SKU_1774,USB Cable,41,2024-10-14 14:00:00,32.35,49536.0,Netherlands,0.02,Paypall,9.63,Electronics,In-store,Not Returned,FedEx,Rome,High,1774,1299.8,1290.2,1326.4,1299.8,26.5,1309.5,2024,Oct,Gold,99.3,438,NO
116643,SKU_1682,T-shirt,47,2023-08-15 23:00:00,48.58,84861.0,Belgium,0.28,Paypall,21.11,Apparel,Online,Not Returned,FedEx,Amsterdam,Medium,1682,1643.9,1622.8,2283.3,1643.9,639.3,1665.1,2023,Aug,Platinum,98.7,863,NO
116683,SKU_1739,Backpack,48,2023-09-04 23:00:00,82.58,88822.0,United Kingdom,0.05,Paypall,10.32,Accessories,In-store,Not Returned,DHL,Berlin,High,1739,3765.6,3755.3,3963.8,3765.6,198.2,3776.0,2023,Sep,Platinum,99.7,843,NO
116696,SKU_1651,Desk Lamp,46,2025-05-23 06:00:00,75.86,80234.0,Italy,0.36,Credit Card,19.5,Furniture,Online,Not Returned,FedEx,Amsterdam,Medium,1651,2233.3,2213.8,3489.6,2233.3,1256.2,2252.8,2025,May,Platinum,99.1,217,NO
116738,SKU_1488,Wireless Mouse,34,2021-11-30 11:00:00,43.65,52430.0,Germany,0.46,Bank Transfer,17.88,Electronics,In-store,Not Returned,DHL,Paris,Medium,1488,801.4,783.5,1484.1,801.4,682.7,819.3,2021,Nov,Gold,97.8,1487,NO
116820,SKU_1638,Wireless Mouse,42,2023-06-17 08:00:00,55.57,14413.0,Netherlands,0.35,Credit Card,21.54,Electronics,In-store,Not Returned,UPS,Paris,High,1638,1517.1,1495.5,2333.9,1517.1,816.9,1538.6,2023,Jun,Platinum,98.6,923,NO
116829,SKU_1495,USB Cable,19,2022-04-04 07:00:00,88.51,39649.0,Portugal,0.23,Credit Card,24.11,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium,1495,1294.9,1270.8,1681.7,1294.9,386.8,1319.0,2022,Apr,Gold,98.1,1362,NO
116833,SKU_1425,Office Chair,42,2023-12-14 20:00:00,29.36,92860.0,Norway,0.14,Paypall,15.02,Furniture,In-store,Not Returned,FedEx,Rome,Low,1425,1060.5,1045.5,1233.1,1060.5,172.6,1075.5,2023,Dec,Gold,98.6,743,NO
116838,SKU_1669,Wall Clock,44,2023-04-28 08:00:00,78.94,78608.0,Belgium,0.46,Credit Card,20.49,Home Decor,In-store,Not Returned,UPS,Rome,Medium,1669,1875.6,1855.1,3473.4,1875.6,1597.7,1896.1,2023,Apr,Platinum,98.9,973,NO
116858,SKU_1568,Office Chair,7,2024-12-10 03:00:00,45.58,13027.0,Germany,0.38,Credit Card,5.96,Furniture,Online,Not Returned,Royal Mail,London,Medium,1568,197.8,191.9,319.1,197.8,121.2,203.8,2024,Dec,Bronze,97.0,381,NO
